study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB1787	SAMEA2623295	ERS493670	ERX556104	ERR598987	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598987/ERR598987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598987/ERR598987_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598987/ERR598987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598987/ERR598987_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AENIOSF_1_1_D17A8ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AENIOSF_1_2_D17A8ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AENIOSF_1_1_D17A8ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AENIOSF_1_2_D17A8ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598987	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598987		
PRJEB1787	SAMEA2622796	ERS492863	ERX556077	ERR598988	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598988/ERR598988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598988/ERR598988_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598988/ERR598988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598988/ERR598988_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEQIOSF_3_1_D17A8ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEQIOSF_3_2_D17A8ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEQIOSF_3_1_D17A8ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEQIOSF_3_2_D17A8ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598988	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598988		
PRJEB1787	SAMEA2623275	ERS493636	ERX556031	ERR598989	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598989/ERR598989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598989/ERR598989_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598989/ERR598989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598989/ERR598989_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFQIOSF_4_1_C197GACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFQIOSF_4_2_C197GACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFQIOSF_4_1_C197GACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFQIOSF_4_2_C197GACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598989	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598989		
PRJEB1787	SAMEA2620890	ERS490085	ERX556072	ERR598990	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598990/ERR598990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598990/ERR598990_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598990/ERR598990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598990/ERR598990_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAEIOSF_2_1_C177WACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAEIOSF_2_2_C177WACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAEIOSF_2_1_C177WACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAEIOSF_2_2_C177WACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598990	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598990		
PRJEB1787	SAMEA2619879	ERS488649	ERX555978	ERR598991	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598991/ERR598991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598991/ERR598991_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598991/ERR598991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598991/ERR598991_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABMIOSF_4_1_D1E00ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABMIOSF_4_2_D1E00ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABMIOSF_4_1_D1E00ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABMIOSF_4_2_D1E00ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598991	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598991		
PRJEB1787	SAMEA2622652	ERS492642	ERX555947	ERR598992	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598992/ERR598992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598992/ERR598992_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598992/ERR598992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598992/ERR598992_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AECIOSF_4_1_D179JACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AECIOSF_4_2_D179JACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AECIOSF_4_1_D179JACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AECIOSF_4_2_D179JACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598992	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598992		
PRJEB1787	SAMEA2619667	ERS488330	ERX555914	ERR598993	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598993/ERR598993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598993/ERR598993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598993/ERR598993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598993/ERR598993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABDIOSF_4_1_C120RACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABDIOSF_4_2_C120RACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABDIOSF_4_1_C120RACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABDIOSF_4_2_C120RACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598993	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598993		
PRJEB1787	SAMEA2620970	ERS490183	ERX556109	ERR598994	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598994/ERR598994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598994/ERR598994_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598994/ERR598994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598994/ERR598994_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAIIOSF_8_1_63A2BAAXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAIIOSF_8_2_63A2BAAXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAIIOSF_8_1_63A2BAAXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AAIIOSF_8_2_63A2BAAXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598994	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598994		
PRJEB1787	SAMEA2623079	ERS493340	ERX556017	ERR598995	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598995/ERR598995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598995/ERR598995_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598995/ERR598995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598995/ERR598995_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFKIOSF_6_1_C16L4ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFKIOSF_6_2_C16L4ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFKIOSF_6_1_C16L4ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AFKIOSF_6_2_C16L4ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598995	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598995		
PRJEB1787	SAMEA2623826	ERS494488	ERX555927	ERR598996	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598996/ERR598996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598996/ERR598996_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598996/ERR598996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598996/ERR598996_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGNIOSF_6_1_C18DBACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGNIOSF_6_2_C18DBACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGNIOSF_6_1_C18DBACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGNIOSF_6_2_C18DBACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598996	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598996		
PRJEB1787	SAMEA2622316	ERS492145	ERX556086	ERR598997	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598997/ERR598997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598997/ERR598997_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598997/ERR598997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598997/ERR598997_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADFIOSF_2_1_D074KACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADFIOSF_2_2_D074KACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADFIOSF_2_1_D074KACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADFIOSF_2_2_D074KACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598997	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598997		
PRJEB1787	SAMEA2622733	ERS492778	ERX556093	ERR598998	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598998/ERR598998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598998/ERR598998_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598998/ERR598998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598998/ERR598998_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEGIOSF_6_1_D17A8ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEGIOSF_6_2_D17A8ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEGIOSF_6_1_D17A8ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEGIOSF_6_2_D17A8ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598998	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598998		
PRJEB1787	SAMEA2622673	ERS492680	ERX556047	ERR598999	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598999/ERR598999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598999/ERR598999_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598999/ERR598999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598999/ERR598999_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEEIOSF_5_1_D17A8ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEEIOSF_5_2_D17A8ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEEIOSF_5_1_D17A8ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEEIOSF_5_2_D17A8ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598999	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598999		
PRJEB1787	SAMEA2621232	ERS490633	ERX556123	ERR599000	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599000/ERR599000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599000/ERR599000_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599000/ERR599000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599000/ERR599000_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AASIOSF_4_1_C120YACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AASIOSF_4_2_C120YACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AASIOSF_4_1_C120YACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AASIOSF_4_2_C120YACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599000	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599000		
PRJEB1787	SAMEA2623919	ERS494628	ERX555951	ERR599001	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599001/ERR599001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599001/ERR599001_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599001/ERR599001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599001/ERR599001_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGSIOSF_2_1_D1NKNACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGSIOSF_2_2_D1NKNACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGSIOSF_2_1_D1NKNACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AGSIOSF_2_2_D1NKNACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599001	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599001		
PRJEB1787	SAMEA2620570	ERS489585	ERX556063	ERR599002	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599002/ERR599002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599002/ERR599002_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599002/ERR599002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599002/ERR599002_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACGIOSF_4_1_D1C0BACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACGIOSF_4_2_D1C0BACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACGIOSF_4_1_D1C0BACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACGIOSF_4_2_D1C0BACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599002	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599002		
PRJEB1787	SAMEA2619376	ERS487899	ERX556024	ERR599003	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599003/ERR599003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599003/ERR599003_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599003/ERR599003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599003/ERR599003_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABBIOSF_5_1_D0745ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABBIOSF_5_2_D0745ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABBIOSF_5_1_D0745ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ABBIOSF_5_2_D0745ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599003	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599003		
PRJEB1787	SAMEA2623390	ERS493822	ERX556099	ERR599004	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599004/ERR599004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599004/ERR599004_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599004/ERR599004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599004/ERR599004_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEPIOSF_1_1_D17A8ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEPIOSF_1_2_D17A8ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEPIOSF_1_1_D17A8ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AEPIOSF_1_2_D17A8ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599004	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599004		
PRJEB1787	SAMEA2621176	ERS490507	ERX556112	ERR599005	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599005/ERR599005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599005/ERR599005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599005/ERR599005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599005/ERR599005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACKIOSF_6_1_D1E00ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACKIOSF_6_2_D1E00ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACKIOSF_6_1_D1E00ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACKIOSF_6_2_D1E00ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599005	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599005		
PRJEB1787	SAMEA2621254	ERS490659	ERX556088	ERR599006	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599006/ERR599006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599006/ERR599006_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599006/ERR599006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599006/ERR599006_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AATIOSF_1_1_D1BP5ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AATIOSF_1_2_D1BP5ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AATIOSF_1_1_D1BP5ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_AATIOSF_1_2_D1BP5ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599006	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599006		
PRJEB1787	SAMEA2622219	ERS492012	ERX556005	ERR599007	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599007/ERR599007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599007/ERR599007_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599007/ERR599007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599007/ERR599007_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADDIOSF_3_1_C179JACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADDIOSF_3_2_C179JACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADDIOSF_3_1_C179JACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ADDIOSF_3_2_C179JACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599007	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599007		
PRJEB1787	SAMEA2621551	ERS491110	ERX556139	ERR599008	408172	marine metagenome	AB SOLiD 4 System	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599008/ERR599008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599008/ERR599008_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599008/ERR599008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599008/ERR599008_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACRIOSF_2_1_D1E00ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACRIOSF_2_2_D1E00ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACRIOSF_2_1_D1E00ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357871/fastq/APY_ACRIOSF_2_2_D1E00ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599008	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599008		
